ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0071900,regulation of protein serine/threonine kinase activity,28/857,418/23843,0.0012848108480844,0.018763164174421101,0.015058233750039099,Ddx3x/Maged1/Pdcd10/Lamtor2/Cks1b/Lamtor3/Dnaja1/Cdkn2a/Uchl1/Cav1/Camk1/Ccnd2/Apoe/Inppl1/Tead1/Cd81/Mif/Dusp6/Prdx2/Rgcc/Spry2/Thy1/Trf/Ppp2ca/Prkar1a/Ccnh/Trib2/Gstp1,28
GO:0033138,positive regulation of peptidyl-serine phosphorylation,12/857,120/23843,0.0013000458398705001,0.018925189598879202,0.015188266013907799,Pfn2/Pdcd10/Txn1/Dock7/Cdc42/Cav1/Camk1/Mif/Gfra2/Spry2/Ntrk2/App,12
GO:0055072,iron ion homeostasis,10/857,89/23843,0.0013368407095496701,0.019399044074131799,0.015568554295006099,B2m/Atp6ap1/Atp6v1g1/Ftl1/Hmox1/Atp6v0d1/Slc22a17/Trf/Ndfip1/Fth1,10
GO:0043900,regulation of multi-organism process,27/857,399/23843,0.00134252769322877,0.0194199179928756,0.0155853064986751,Ptgds/Ddx3x/Tspan6/Creb3/Cav1/Chmp3/Gapdh/Trim28/Chmp2a/Apoe/Sirt2/Mif/Smarcb1/Plat/Calr/Prdx2/Hspa8/Ppib/Anxa2/Top2a/Ddx5/P4hb/Pabpc1/Lgals1/Pcbp2/Vapa/Banf1,27
GO:0034728,nucleosome organization,13/857,137/23843,0.0013519073734765299,0.019443589286304099,0.0156043037139794,Ptma/Hjurp/H3f3a/Set/Anp32b/Itgb3bp/Nap1l5/Smarcb1/Nap1l1/Hist3h2ba/Sox9/H3f3b/Hist1h1b,13
GO:0048713,regulation of oligodendrocyte differentiation,7/857,47/23843,0.0013569251766202199,0.019443589286304099,0.0156043037139794,Rheb/Sirt2/Zfp365/Id2/Hes1/Olig2/Qk,7
GO:0070265,necrotic cell death,7/857,47/23843,0.0013569251766202199,0.019443589286304099,0.0156043037139794,Cav1/Ybx3/Sirt2/Bax/Ndufc2/Slc25a4/Tmem123,7
GO:0010810,regulation of cell-substrate adhesion,16/857,189/23843,0.0013682960356901999,0.019545253684812199,0.015685893698619599,Rsu1/Hsd17b12/Flna/Gpm6b/S100a10/Cdkn2a/Rcc2/Spp1/Ptprz1/Ptn/Fbln2/Calr/Thy1/Rasa1/Pik3r1/Lgals1,16
GO:0007409,axonogenesis,30/857,461/23843,0.0013813809157524901,0.019670692105622001,0.015786563342834702,Tnr/Pax6/Dock7/Uchl1/Epha5/Actb/Ptprz1/Mgll/Chl1/Cntn4/Apoe/Scn1b/Ndn/Eif4g2/E030030I06Rik/Ank3/Otx2/Sept7/Fez1/Thy1/Cnp/Mapt/Tubb2b/Nrn1/Ntrk2/Gap43/Alcam/Rpl24/App/Metrn,30
GO:0071248,cellular response to metal ion,12/857,121/23843,0.00139705350463444,0.019819795944182199,0.015906225486873701,B2m/Prnp/Clic4/Ank3/Jund/Hmox1/Mt1/Cpne7/Trf/Mef2c/Id2/Fos,12
GO:1901987,regulation of cell cycle phase transition,21/857,282/23843,0.00140052375628327,0.019819795944182199,0.015906225486873701,Cenpf/Dgkz/Ddx3x/Larp7/Anp32b/Cdkn2a/Rcc2/Ccnd2/Cdkn1c/Tcf3/Rgcc/Rdx/Rps27l/Tmod3/Topbp1/Cdc25a/Rpl26/Id2/App/Six3/Rpl17,21
GO:0017001,antibiotic catabolic process,6/857,35/23843,0.0014092122103249499,0.0198200277335242,0.015906411507635498,Prdx6/Adh5/Prdx1/Prdx2/Esd/Gpx1,6
GO:0051693,actin filament capping,6/857,35/23843,0.0014092122103249499,0.0198200277335242,0.015906411507635498,Sptan1/Capza2/Rdx/Tpm1/Tmod3/Tmod2,6
GO:0032469,endoplasmic reticulum calcium ion homeostasis,5/857,24/23843,0.00142600971829924,0.0199947558967664,0.016046638257258199,Bcap31/Bax/Grina/Tmbim6/App,5
GO:0006417,regulation of translation,27/857,401/23843,0.0014429878683155999,0.020131626379400601,0.016156482615162199,Ncl/Ddx3x/Rpl10/Rps3a1/Eif4e/Hnrnpa2b1/Paip2b/Gapdh/Cnot3/Eif3k/Eif4g2/Tnrc6a/Ptbp1/Eif4ebp1/Calr/Dph3/Rplp1/Rps27l/Rpl26/Ddx5/Rpl38/Alkbh1/Eif3e/Igf2bp2/App/Qk/Khsrp,27
GO:0007050,cell cycle arrest,13/857,138/23843,0.0014445796220615599,0.020131626379400601,0.016156482615162199,Ak1/Sox2/Cdkn2a/Fzd9/Cdkn1c/Mif/Calr/Rgcc/Hepacam/Rpl26/Mybbp1a/Rpl23/Id2,13
GO:1903051,negative regulation of proteolysis involved in cellular protein catabolic process,8/857,61/23843,0.0014715430294970999,0.020445055282161801,0.0164080225813386,Pdcl3/Sdcbp/Alad/Cdkn2a/Os9/Gabarapl2/Rpl23/Usp14,8
GO:0051101,regulation of DNA binding,12/857,122/23843,0.0014999608809722401,0.020776730869466999,0.016674206284492,Hjurp/Txn1/Id3/Sri/Trim28/Sirt2/Hmox1/Nme1/Id2/Sox11/Calm1/Hes1,12
GO:0051222,positive regulation of protein transport,30/857,464/23843,0.0015259453945380599,0.021072798786808102,0.016911813324742099,Ncl/Phpt1/Psmb7/Prnp/Bcap31/Pdcd10/Wls/Cdc42/Sri/Camk1/Gapdh/Wbp11/Psmd8/Gpi1/Ank3/Mif/Ptbp1/Oaz1/Nutf2/Rgcc/Cadm1/Uaca/Zic1/Myo18a/Hsp90aa1/Srebf2/Hes1/Hnrnpm/Camk4/Mbp,30
GO:0045807,positive regulation of endocytosis,14/857,156/23843,0.00153987379844116,0.021172982187809899,0.016992214746172699,B2m/Lyar/Cav1/Apoe/Mfge8/Ahi1/Cd63/Calr/Ldlr/Hspa8/Anxa2/Trf/Myo18a/Hnrnpk,14
GO:1903900,regulation of viral life cycle,13/857,139/23843,0.0015424640272458301,0.021172982187809899,0.016992214746172699,Ddx3x/Chmp3/Trim28/Chmp2a/Hspa8/Ppib/Top2a/Ddx5/P4hb/Pabpc1/Lgals1/Vapa/Banf1,13
GO:0031331,positive regulation of cellular catabolic process,23/857,324/23843,0.0016026319736306401,0.0218262917766648,0.017516523354713799,Bcap31/Vcp/Tmem59/Nrd1/Atpif1/Hk2/Apoe/Sirt2/Bax/Ctsc/Cd81/Mif/Hmox1/Ldlr/Rdx/Plk2/Trib2/Hsp90aa1/Pabpc1/Gpd1/Ube2v2/Qk/Khsrp,23
GO:1902806,regulation of cell cycle G1/S phase transition,12/857,123/23843,0.0016090371946254501,0.0218262917766648,0.017516523354713799,Dgkz/Ddx3x/Larp7/Anp32b/Ccnd2/Tcf3/Rgcc/Rdx/Rps27l/Rpl26/Id2/Rpl17,12
GO:0006334,nucleosome assembly,11/857,107/23843,0.00163074584445215,0.0218262917766648,0.017516523354713799,Hjurp/H3f3a/Set/Anp32b/Itgb3bp/Nap1l5/Nap1l1/Hist3h2ba/Sox9/H3f3b/Hist1h1b,11
GO:0051588,regulation of neurotransmitter transport,11/857,107/23843,0.00163074584445215,0.0218262917766648,0.017516523354713799,Sept2/Gpm6b/Pfn2/Rab3b/Arl6ip5/Slc6a1/Arl6ip1/Cplx2/Ntrk2/Mef2c/Syt4,11
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",6/857,36/23843,0.0016403265465370501,0.0218262917766648,0.017516523354713799,Rps21/Rps8/Rps16/Rps24/Rps14/Pdcd11,6
GO:0034105,positive regulation of tissue remodeling,6/857,36/23843,0.0016403265465370501,0.0218262917766648,0.017516523354713799,Atp6ap1/Car2/Cdkn2a/Spp1/Bax/Trf,6
GO:0006626,protein targeting to mitochondrion,13/857,140/23843,0.0016457827843210299,0.0218262917766648,0.017516523354713799,Psmb7/Cdkn2a/Atpif1/Chchd4/Wbp11/Psmd8/Uqcrc2/Timm44/Ndufa13/Hsp90aa1/Srebf2/Hes1/Ppp2r2b,13
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",4/857,15/23843,0.00164735739727616,0.0218262917766648,0.017516523354713799,Cox5b/Cox6a1/Cycs/Cox4i1,4
GO:0019646,aerobic electron transport chain,4/857,15/23843,0.00164735739727616,0.0218262917766648,0.017516523354713799,Cox5b/Cox6a1/Cycs/Cox4i1,4
GO:0032488,Cdc42 protein signal transduction,4/857,15/23843,0.00164735739727616,0.0218262917766648,0.017516523354713799,Abca1/Cdc42/Apoe/Rhoj,4
GO:0044794,positive regulation by host of viral process,4/857,15/23843,0.00164735739727616,0.0218262917766648,0.017516523354713799,Apoe/Hspa8/Ppib/Vapa,4
GO:0051938,L-glutamate import,4/857,15/23843,0.00164735739727616,0.0218262917766648,0.017516523354713799,Sept2/Kcnj10/Arl6ip5/Arl6ip1,4
GO:0007265,Ras protein signal transduction,28/857,426/23843,0.0016976104189264699,0.0224271018061067,0.0179986988438052,Prex2/Rsu1/Rab14/Dgkz/Stmn3/Rab33a/Rab9/Nras/Vav3/Sdcbp/Abca1/Rab3b/Wasf2/Cdc42/Mmd2/Trim28/Apoe/Rab6a/Rab4a/Spry2/Arpp19/Rab6b/Kpnb1/Rasa1/Plk2/Rhoj/Rab26/Rab18,28
GO:0051702,interaction with symbiont,9/857,77/23843,0.0017399262181713401,0.022880470250794999,0.018362546217923201,Rab9/Gapdh/Apoe/Smarcb1/Hspa8/Ppib/Anxa2/Gpx1/Vapa,9
GO:0030834,regulation of actin filament depolymerization,7/857,49/23843,0.00174193910463283,0.022880470250794999,0.018362546217923201,Sptan1/Dstn/Capza2/Rdx/Tpm1/Tmod3/Tmod2,7
GO:0031032,actomyosin structure organization,16/857,194/23843,0.0017925181819841,0.023410287456712399,0.0187877469600439,Pfn2/S100a10/Cnn3/Wasf2/Tnnt1/Epb41l2/Cnn2/Rgcc/Tpm1/Tmod3/Tmod2/Myo18a/Prkar1a/Mef2c/Pik3r1/Itgb5,16
GO:0050803,regulation of synapse structure or activity,16/857,194/23843,0.0017925181819841,0.023410287456712399,0.0187877469600439,Prnp/Cdc42/Fzd9/Ptn/Camk1/Apoe/Lrrtm3/Tpbg/Hnrnpk/Ntrk2/Mef2c/Ube2v2/Etv5/App/Malat1/Abhd17b,16
GO:0007033,vacuole organization,14/857,159/23843,0.00184371315036133,0.024010292906842302,0.019269276740168598,Rab14/Rab33a/Chmp5/Abca1/Stx12/Ctsd/Gabarapl2/Fez1/Hspa8/Hexa/Anxa2/Gabarap/Scfd1/Man2a1,14
GO:0043254,regulation of protein complex assembly,28/857,429/23843,0.0018795037429870599,0.0244068511624825,0.019587531532027198,Hjurp/Sptan1/Ddx3x/Tmsb4x/Pfn2/Lmo4/Vcp/Psmc2/Arpc3/Cav1/Capza2/Tmsb10/Arpc4/Apoe/Sirt2/Bax/Eif4ebp1/Psmc6/Cryab/Rdx/Tpm1/Tmod3/Tmod2/Mapt/Psmc5/H3f3b/Rasa1/Psmc1,28
GO:0071158,positive regulation of cell cycle arrest,6/857,37/23843,0.0018991235461658601,0.024522298670972099,0.019680183046054199,Cdkn2a/Rgcc/Rpl26/Mybbp1a/Rpl23/Id2,6
GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,6/857,37/23843,0.0018991235461658601,0.024522298670972099,0.019680183046054199,Mtch2/Slc25a5/Atpif1/Bax/Slc25a4/Siva1,6
GO:0010038,response to metal ion,18/857,232/23843,0.0019049156322093199,0.024527800999517801,0.019684598897700498,B2m/Gatm/Prnp/Anxa5/Ggh/Alad/Clic4/Cav1/Ank3/Jund/Hmox1/Mt1/Cpne7/Loxl2/Trf/Mef2c/Id2/Fos,18
GO:0010608,posttranscriptional regulation of gene expression,30/857,471/23843,0.0019151009900497699,0.0245881971387985,0.019733069356863701,Ncl/Ddx3x/Rpl10/Rps3a1/Eif4e/Elavl4/Cav1/Hnrnpa2b1/Paip2b/Gapdh/Cnot3/Eif3k/Eif4g2/Tnrc6a/Ptbp1/Eif4ebp1/Calr/Dph3/Rplp1/Rps27l/Rpl26/Ddx5/Rpl38/Hnrnpa0/Alkbh1/Eif3e/Igf2bp2/App/Qk/Khsrp,30
GO:0001525,angiogenesis,31/857,492/23843,0.0019203645544850301,0.0245881971387985,0.019733069356863701,Pdcl3/Ncl/Ramp1/Flna/Pgk1/Pdcd10/S100a1/Nras/Vav3/F3/Wasf2/Clic4/Cdc42/Cav1/Ptn/Hk2/Gpi1/Mfge8/Atp5b/Hmox1/Loxl2/Rgcc/Spry2/Thy1/Anxa2/Ctsh/Gpx1/Tmem100/Plk2/Rhoj/Tcf4,31
GO:0042982,amyloid precursor protein metabolic process,7/857,50/23843,0.0019637386588373701,0.025073322373032399,0.020122402899289099,Prnp/Nsg1/Apoe/Psenen/Lrrtm3/Itm2b/App,7
GO:0072657,protein localization to membrane,30/857,472/23843,0.0019771377081430298,0.0251740848577208,0.0202032690598987,Ramp1/Atp1b1/Mtch2/Kcnip3/Prnp/Csnk2a1/Flna/Sec62/Ssr2/S100a10/Tmem59/Nsg1/Fzd9/Ptn/Apoe/Bax/Arl6ip1/Ank3/Bsg/Cpe/Ndufa13/Thy1/Rdx/Ptpn9/Anxa2/Pik3r1/Hsp90aa1/Etv5/Rab26/Myl12a,30
GO:0050792,regulation of viral process,15/857,178/23843,0.00199238874904106,0.025297802699629699,0.020302557866690399,Ddx3x/Chmp3/Trim28/Chmp2a/Apoe/Smarcb1/Hspa8/Ppib/Top2a/Ddx5/P4hb/Pabpc1/Lgals1/Vapa/Banf1,15
GO:1990542,mitochondrial transmembrane transport,8/857,64/23843,0.0020129054647457598,0.0254875093610883,0.020454805495375299,Cox5b/Chchd4/Timm44/Ndufa13/Tst/Slc25a1/Atp5o/Mpc1,8
GO:0009062,fatty acid catabolic process,10/857,94/23843,0.0020252373837630999,0.025572817903815302,0.0205232692131853,Acadl/Dbi/Hadhb/Etfb/Acat1/Pccb/Acad11/Acaa1a/Acadvl/Acat2,10
GO:0090181,regulation of cholesterol metabolic process,5/857,26/23843,0.0020796378732121199,0.026115452523221401,0.0209587564723662,Acadl/Fdps/Apoe/Ldlr/Acadvl,5
GO:2000178,negative regulation of neural precursor cell proliferation,5/857,26/23843,0.0020796378732121199,0.026115452523221401,0.0209587564723662,Pax6/Sirt2/Cend1/Id2/Ctnna1,5
GO:0034660,ncRNA metabolic process,29/857,453/23843,0.00209688553734031,0.026238095353891201,0.021057182537118701,Ncl/Dars/Rpl35/Ssb/Rps21/Rps6/Cdkn2a/Rps8/Lyar/Hnrnpa2b1/Wbp11/Rps16/Rps17/Ddx21/Smarcb1/Rrp1/Rtcb/Rps24/Ccdc12/Nhp2/Rpl26/Rpl27/Nsa2/Alkbh1/Rpl35a/Khsrp/Wdr43/Rps14/Pdcd11,29
GO:1901990,regulation of mitotic cell cycle phase transition,19/857,253/23843,0.00210088446718972,0.026238095353891201,0.021057182537118701,Cenpf/Dgkz/Ddx3x/Larp7/Anp32b/Cdkn2a/Rcc2/Ccnd2/Cdkn1c/Tcf3/Rgcc/Rdx/Rps27l/Tmod3/Topbp1/Rpl26/Id2/App/Rpl17,19
GO:0006465,signal peptide processing,4/857,16/23843,0.0021344544008584298,0.026298089127557701,0.021105330080838799,Arxes1/Spcs2/Spcs1/Sec11c,4
GO:0006878,cellular copper ion homeostasis,4/857,16/23843,0.0021344544008584298,0.026298089127557701,0.021105330080838799,Prnp/Aplp2/Atox1/App,4
GO:0045898,regulation of RNA polymerase II transcriptional preinitiation complex assembly,4/857,16/23843,0.0021344544008584298,0.026298089127557701,0.021105330080838799,Psmc2/Psmc6/Psmc5/Psmc1,4
GO:0046755,viral budding,4/857,16/23843,0.0021344544008584298,0.026298089127557701,0.021105330080838799,Chmp5/Chmp3/Chmp2a/Vta1,4
GO:0048711,positive regulation of astrocyte differentiation,4/857,16/23843,0.0021344544008584298,0.026298089127557701,0.021105330080838799,Serpine2/Id2/Hes1/App,4
GO:1902808,positive regulation of cell cycle G1/S phase transition,6/857,38/23843,0.0021876607711297899,0.026793450898668001,0.0215028788775595,Ddx3x/Larp7/Anp32b/Ccnd2/Rdx/Rpl17,6
GO:0072329,monocarboxylic acid catabolic process,11/857,111/23843,0.0021893924436191098,0.026793450898668001,0.0215028788775595,Acadl/Dbi/Hadhb/Etfb/Acat1/Pccb/Acad11/Acaa1a/Acadvl/Acat2/Asrgl1,11
GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,10/857,95/23843,0.0021922447245902102,0.026793450898668001,0.0215028788775595,Ndufs3/Ddx3x/Dnaja1/Creb3/Ybx3/Mif/Ndufa13/Gpx1/Grina/Tmbim6,10
GO:0032984,protein-containing complex disassembly,16/857,198/23843,0.0022066161607623299,0.026897179922252299,0.021586125811246901,Sptan1/Dstn/Stmn3/Mid1/Vcp/Capza2/Sh3gl3/Smarcb1/Stmn4/Hspa8/Rdx/Tpm1/Tmod3/Tmod2/Rpl23/Lix1,16
GO:0043624,cellular protein complex disassembly,12/857,128/23843,0.0022568869434514702,0.027364005884659599,0.0219607734131743,Sptan1/Dstn/Stmn3/Mid1/Capza2/Sh3gl3/Stmn4/Hspa8/Rdx/Tpm1/Tmod3/Tmod2,12
GO:0071453,cellular response to oxygen levels,12/857,128/23843,0.0022568869434514702,0.027364005884659599,0.0219607734131743,Atp6ap1/Pgk1/Atp6v1g1/Gnb1/Cav1/Sirt2/Eif4ebp1/Atp6v0d1/Rgcc/Sdhd/P4hb/Tmbim6,12
GO:0043407,negative regulation of MAP kinase activity,8/857,66/23843,0.0024532167273081198,0.029665750424670401,0.023808020870701201,Dnaja1/Uchl1/Cav1/Apoe/Inppl1/Dusp6/Spry2/Gstp1,8
GO:0034504,protein localization to nucleus,20/857,276/23843,0.00247190285579834,0.029725879548856901,0.023856277038944902,Hdgf/Cct3/Txn1/Cdkn2a/Cct7/Calr/Nutf2/Hspa8/Uaca/Zic1/Ppp2ca/Kpnb1/Ddx5/Sox9/Pik3r1/Hsp90aa1/Cct5/Cct8/Hnrnpm/Six3,20
GO:0050807,regulation of synapse organization,15/857,182/23843,0.0024719298580236,0.029725879548856901,0.023856277038944902,Prnp/Cdc42/Fzd9/Ptn/Camk1/Apoe/Lrrtm3/Tpbg/Hnrnpk/Ntrk2/Mef2c/Ube2v2/Etv5/Malat1/Abhd17b,15
GO:0034205,amyloid-beta formation,5/857,27/23843,0.0024776985578898402,0.029725879548856901,0.023856277038944902,Prnp/Apoe/Psenen/Lrrtm3/App,5
GO:0008637,apoptotic mitochondrial changes,11/857,113/23843,0.00252191317572836,0.030177133838362201,0.0242184277140076,Mtch2/Slc25a5/Cdkn2a/Atpif1/Hk2/Bax/Slc25a4/Gpx1/Prelid1/Siva1/Ppp2r2b,11
GO:0010977,negative regulation of neuron projection development,14/857,165/23843,0.0026014839983699999,0.030967144157680399,0.024852444447147699,Tnr/Dync1i2/B2m/Flna/Ptprz1/Apoe/Inppl1/Zfp365/Thy1/Ptpn9/Plk2/Lgals1/Hes1/Dpysl3,14
GO:0061136,regulation of proteasomal protein catabolic process,14/857,165/23843,0.0026014839983699999,0.030967144157680399,0.024852444447147699,Psmd14/Bcap31/Sdcbp/Vcp/Alad/Sirt2/Os9/Gabarapl2/Gpx1/Plk2/Trib2/Ube2v2/Dlgap1/Usp14,14
GO:0016042,lipid catabolic process,21/857,297/23843,0.0026217009637741198,0.031126740533536298,0.024980527296658402,Idh1/Acadl/Plcd4/Dbi/Prdx6/Hadhb/Spp1/Mgll/Apoe/Sirt2/Etfb/Ldlr/Acat1/Hexa/Pccb/Acad11/Acaa1a/Gm2a/Acadvl/Acat2/Pla2g7,21
GO:0060047,heart contraction,16/857,202/23843,0.00269754373750975,0.031231286436150099,0.0250644298103566,Atp1b1/Atp1a2/Flna/S100a1/Cdc42/Sri/Hopx/Pebp1/Cav1/Tnnt1/Scn1b/Glrx3/Tpm1/Gpx1/Pik3r1/Uty,16
GO:0099173,postsynapse organization,11/857,114/23843,0.0027028440843272698,0.031231286436150099,0.0250644298103566,Prnp/Cdc42/Epha5/Fzd9/Actb/Ptn/Apoe/Zfp365/Sept7/Etv5/Abhd17b,11
GO:0006085,acetyl-CoA biosynthetic process,4/857,17/23843,0.0027124963279701601,0.031231286436150099,0.0250644298103566,Acat1/Acly/Dld/Mpc1,4
GO:0010984,regulation of lipoprotein particle clearance,4/857,17/23843,0.0027124963279701601,0.031231286436150099,0.0250644298103566,Lrpap1/Ldlr/Anxa2/Hnrnpk,4
GO:0032366,intracellular sterol transport,4/857,17/23843,0.0027124963279701601,0.031231286436150099,0.0250644298103566,Abca1/Ldlr/Anxa2/Npc2,4
GO:0032367,intracellular cholesterol transport,4/857,17/23843,0.0027124963279701601,0.031231286436150099,0.0250644298103566,Abca1/Ldlr/Anxa2/Npc2,4
GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,4/857,17/23843,0.0027124963279701601,0.031231286436150099,0.0250644298103566,Acadl/Etfb/Acad11/Acadvl,4
GO:0042744,hydrogen peroxide catabolic process,4/857,17/23843,0.0027124963279701601,0.031231286436150099,0.0250644298103566,Prdx6/Prdx1/Prdx2/Gpx1,4
GO:0055070,copper ion homeostasis,4/857,17/23843,0.0027124963279701601,0.031231286436150099,0.0250644298103566,Prnp/Aplp2/Atox1/App,4
GO:0060547,negative regulation of necrotic cell death,4/857,17/23843,0.0027124963279701601,0.031231286436150099,0.0250644298103566,Cav1/Ybx3/Ndufc2/Slc25a4,4
GO:0070828,heterochromatin organization,4/857,17/23843,0.0027124963279701601,0.031231286436150099,0.0250644298103566,H3f3a/Cdkn2a/Loxl2/H3f3b,4
GO:0071786,endoplasmic reticulum tubular network organization,4/857,17/23843,0.0027124963279701601,0.031231286436150099,0.0250644298103566,Tmem33/Arl6ip1/Rab18/Rtn3,4
GO:0044282,small molecule catabolic process,21/857,298/23843,0.0027279435443262898,0.031330225982702201,0.025143832985922002,Rpe/Acadl/Dbi/Adh5/Hadhb/Tpi1/Apoe/Gpi1/Etfb/Ldha/Esd/Acat1/Bckdhb/Pccb/Acad11/Acaa1a/Acadvl/Cbr3/Acat2/Haghl/Asrgl1,21
GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",18/857,240/23843,0.0027528115863294099,0.031404671019925001,0.025203578280564801,Sf3b1/Prdx6/Aqr/Bud31/Hnrnpa2b1/Wbp11/Gemin7/Snrpn/Ptbp1/Lsm7/Hspa8/Ddx5/Hnrnpk/Khdrbs3/Rnps1/Srsf3/Hnrnpm/Malat1,18
GO:0000398,"mRNA splicing, via spliceosome",18/857,240/23843,0.0027528115863294099,0.031404671019925001,0.025203578280564801,Sf3b1/Prdx6/Aqr/Bud31/Hnrnpa2b1/Wbp11/Gemin7/Snrpn/Ptbp1/Lsm7/Hspa8/Ddx5/Hnrnpk/Khdrbs3/Rnps1/Srsf3/Hnrnpm/Malat1,18
GO:0032091,negative regulation of protein binding,10/857,98/23843,0.0027606817860189601,0.031404671019925001,0.025203578280564801,Ckmt1/B2m/Cdkn2a/Lrpap1/Actb/Cav1/Camk1/Bax/Hnrnpk/Tmbim6,10
GO:0030042,actin filament depolymerization,7/857,53/23843,0.0027619071866134002,0.031404671019925001,0.025203578280564801,Sptan1/Dstn/Capza2/Rdx/Tpm1/Tmod3/Tmod2,7
GO:0030258,lipid modification,16/857,203/23843,0.0028334905034229502,0.032138672682745201,0.025792645695256598,Acadl/Dbi/Dgkz/Hadhb/Apoe/Etfb/Inppl1/Plpp4/Acat1/Acad11/Ip6k2/Acaa1a/Acadvl/Pik3r1/Acat2/Pla2g7,16
GO:0030835,negative regulation of actin filament depolymerization,6/857,40/23843,0.0028623916875538699,0.032306154083478297,0.0259270566111117,Sptan1/Capza2/Rdx/Tpm1/Tmod3/Tmod2,6
GO:0033344,cholesterol efflux,6/857,40/23843,0.0028623916875538699,0.032306154083478297,0.0259270566111117,Abca1/Stx12/Cav1/Apoe/Npc2/Srebf2,6
GO:0000375,"RNA splicing, via transesterification reactions",18/857,241/23843,0.0028780923504281102,0.032403350083268202,0.026005060516572399,Sf3b1/Prdx6/Aqr/Bud31/Hnrnpa2b1/Wbp11/Gemin7/Snrpn/Ptbp1/Lsm7/Hspa8/Ddx5/Hnrnpk/Khdrbs3/Rnps1/Srsf3/Hnrnpm/Malat1,18
GO:0001935,endothelial cell proliferation,12/857,132/23843,0.0029163467648824402,0.0327264631847375,0.026264372462276,Pdcl3/Pdcd10/Nras/F3/Atpif1/Cav1/Apoe/Hmox1/Loxl2/Rgcc/Mef2c/Atp5a1,12
GO:0010458,exit from mitosis,5/857,28/23843,0.0029282702783980899,0.0327264631847375,0.026264372462276,Ube2s/Chmp2a/Cdkn1c/Rgcc/Rpl24,5
GO:0071353,cellular response to interleukin-4,5/857,28/23843,0.0029282702783980899,0.0327264631847375,0.026264372462276,Hspa5/Alad/Rplp0/Fasn/Rps2,5
GO:0003015,heart process,16/857,205/23843,0.00312243264917667,0.034811316193625701,0.027937555282107,Atp1b1/Atp1a2/Flna/S100a1/Cdc42/Sri/Hopx/Pebp1/Cav1/Tnnt1/Scn1b/Glrx3/Tpm1/Gpx1/Pik3r1/Uty,16
GO:0031623,receptor internalization,10/857,100/23843,0.0032010043480692999,0.035524200690080603,0.028509675276613699,Ramp1/Gria2/Sdcbp/Lrpap1/Cav1/Cd9/Cd81/Ahi1/Cd63/Ap2b1,10
GO:0006006,glucose metabolic process,15/857,187/23843,0.00320191876707793,0.035524200690080603,0.028509675276613699,Pgk1/Fabp5/Hk2/Tpi1/Gapdh/Gpi1/Ldha/Inppl1/Pkm/Arpp19/Igfbp4/Dcxr/Pik3r1/Gpd1/Pgam1,15
GO:0007162,negative regulation of cell adhesion,19/857,263/23843,0.0032341401088602298,0.035735228331517897,0.0286790338945388,Serpine2/Tnr/Prnp/Cdkn2a/Rcc2/Epha5/Ptprz1/Cd9/Atp5b/Prdx2/Rgcc/Rdx/Prkar1a/Rasa1/Pik3r1/Lgals1/Ndfip1/Mbp/Gstp1,19
GO:0002262,myeloid cell homeostasis,14/857,169/23843,0.0032365750446835301,0.035735228331517897,0.0286790338945388,B2m/Rps6/Prdx1/Atpif1/Lyar/Gpi1/Bax/Rps17/Hmox1/Rps24/Tmod3/Nfe2l1/Id2/Rps14,14
GO:0060996,dendritic spine development,11/857,117/23843,0.0033092834649182498,0.036449963176244098,0.029252638871883601,Cdc42/Epha5/Camk1/Apoe/Eif4g2/Zfp365/Sept7/Grn/Hnrnpk/Mef2c/Plk2,11
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",4/857,18/23843,0.0033892752137496302,0.037151983218344203,0.0298160396817303,Ndufc2/Dld/Ndufv2/Ndufb8,4
GO:0006595,polyamine metabolic process,4/857,18/23843,0.0033892752137496302,0.037151983218344203,0.0298160396817303,Smox/Sms/Oaz1/Odc1,4
GO:0033135,regulation of peptidyl-serine phosphorylation,13/857,152/23843,0.00339821062841167,0.037160815269066401,0.0298231277764157,Pfn2/Pdcd10/Txn1/Dock7/Cdc42/Cav1/Camk1/Bax/Mif/Gfra2/Spry2/Ntrk2/App,13
GO:0001919,regulation of receptor recycling,5/857,29/23843,0.00343513114288277,0.037242965603591797,0.029889056898413899,Gria3/Gria2/Chmp5/Nsg1/Anxa2,5
GO:0034110,regulation of homotypic cell-cell adhesion,5/857,29/23843,0.00343513114288277,0.037242965603591797,0.029889056898413899,Serpine2/Cd9/Ank3/Rdx/Lgals1,5
GO:0042168,heme metabolic process,5/857,29/23843,0.00343513114288277,0.037242965603591797,0.029889056898413899,Alad/Atpif1/Hmox1/Cyb5r4/Slc25a39,5
