"","seqnames","start","end","width","strand","Conc","Conc_Pantr2KO","Conc_WT","Fold","p.value","FDR"
"808","chr11",99024227,99024427,201,"*",6.36146989866875,6.78203485740544,5.76538853766304,0.223542318157147,0.0482737660502957,0.589812955423658
"809","chr13",110897524,110897724,201,"*",3.95669182591829,4.5092740339823,3.04968796540022,0.176282105163864,0.0483235907648011,0.589812955423658
"810","chr18",78563917,78564117,201,"*",6.16611101175928,6.57781176532371,5.58779893909724,0.226757885629163,0.0483576051092637,0.589812955423658
"811","chr4",97868952,97869152,201,"*",5.60609666008229,6.01662169385001,5.03011696753856,0.227159406489763,0.048398804285827,0.589812955423658
"812","chr1",128561361,128561561,201,"*",4.077895549453,4.6149920337138,3.2126441823046,0.181620493128776,0.048452323505507,0.589812955423658
"813","chr7",6435442,6435642,201,"*",6.62033798234194,7.04560671708314,6.0146927315134,0.221404721946636,0.048521861684467,0.589812955423658
"814","chr16",90830534,90830734,201,"*",5.30911553823414,5.73389135041479,4.70447696177168,0.2217945415602,0.0485489402357885,0.589812955423658
"815","chr4",5179386,5179586,201,"*",4.04390616241026,4.60043383653315,3.12599513030473,0.174612796584725,0.0486417833638637,0.589812955423658
"816","chr1",17838497,17838697,201,"*",5.57941414849648,5.9913570717718,5.00062095712662,0.226239153348435,0.0486418409374068,0.589812955423658
"817","chr7",45739486,45739686,201,"*",5.29212474664301,5.75336005202407,4.6100767751656,0.207710358509045,0.0486842955638994,0.589812955423658
"818","chr7",42505651,42505851,201,"*",5.27818993970868,5.73389135041479,4.60829069966986,0.210240265799184,0.0487563673598646,0.589812955423658
"819","chr7",12818727,12818927,201,"*",6.10770207070907,6.52053537723241,5.52713787825685,0.225825965152896,0.0487949595648518,0.589812955423658
"820","chr11",24347315,24347515,201,"*",4.62513060938477,5.11746367769316,3.87192070972324,0.196202080393476,0.0488100571692349,0.589812955423658
"821","chr5",98976241,98976441,201,"*",6.48321688830642,6.89566948887907,5.90341033214408,0.22567819575983,0.0488555143229412,0.589812955423658
"822","chr9",35474337,35474537,201,"*",4.50122633234439,4.97827926985095,3.78361284244506,0.201551952661295,0.0488556617618909,0.589812955423658
"823","chr18",24467718,24467918,201,"*",5.68207504084532,6.09128229564032,5.10870281778355,0.227061306986003,0.0488572931999475,0.589812955423658
"824","chr9",22051949,22052149,201,"*",5.97725299426967,6.37664102612601,5.42308918717121,0.230195101817381,0.0489946420211632,0.589812955423658
"825","chr9",46083725,46083925,201,"*",5.08906836690773,5.54115229986102,4.42703084038496,0.211157232831309,0.0490096287111905,0.589812955423658
"826","chr7",16119830,16120030,201,"*",5.65393909511966,6.0810287947403,5.04456587171731,0.219494029109832,0.0490534616355184,0.589812955423658
"827","chr14",52197223,52197423,201,"*",6.21219736465892,6.61597727281285,5.64948989019264,0.228392784463872,0.0490875665470914,0.589812955423658
"828","chr11",60537513,60537713,201,"*",7.18878022599183,7.60287042745316,6.60571045691032,0.224615458632769,0.0491387540610724,0.589812955423658
"829","chr11",19925649,19925849,201,"*",5.91512096444439,6.3402681498368,5.30972404579291,0.22088052599287,0.0491388140344828,0.589812955423658
"830","chr4",71484321,71484521,201,"*",5.52877977497019,5.95211329753681,4.92708072581436,0.221496445626501,0.0491512247378336,0.589812955423658
"831","chr19",12795970,12796170,201,"*",6.78124430601417,7.17993634887841,6.22842742131831,0.230225886257723,0.0491557809572415,0.589812955423658
"832","chr14",48990896,48991096,201,"*",5.73613504512105,6.18930628130751,5.07174109723299,0.21018200358979,0.0491786277920941,0.589812955423658
"833","chr16",18248844,18249044,201,"*",7.65629873020293,8.09583935261666,7.02104498963861,0.215067610604648,0.0491821400461904,0.589812955423658
"834","chr2",38950526,38950726,201,"*",6.22466801084352,6.66883591844942,5.579618426317,0.21335507895695,0.0492188361616696,0.589812955423658
"835","chr2",70127940,70128140,201,"*",6.20468336449711,6.62931977545213,5.60032929139254,0.220488704560255,0.0492236684312901,0.589812955423658
"836","chr1",68955566,68955766,201,"*",4.70398205257841,5.16575402950627,4.02074795618916,0.206379044037969,0.0493197038839881,0.589812955423658
"837","chr5",93206732,93206932,201,"*",6.73567985949719,7.14339151312154,6.16525838628467,0.226639221390093,0.0493459197224348,0.589812955423658
"838","chr6",50261690,50261890,201,"*",5.84027775221551,6.29561149372683,5.17118041318713,0.209221733843499,0.0493632279454604,0.589812955423658
"839","chr5",129454985,129455185,201,"*",5.92347602170704,6.33294819506093,5.34958017775456,0.22610178682751,0.049417442155044,0.589812955423658
"840","chr5",149561321,149561521,201,"*",4.69334000891212,5.14781683104409,4.02610912484799,0.20923403354182,0.0494245731713779,0.589812955423658
"841","chr8",36457981,36458181,201,"*",5.28376167258713,5.72654535171872,4.64165274185339,0.213393226986238,0.0495460703777578,0.589812955423658
"842","chr4",97910933,97911133,201,"*",7.19954119411757,7.644773711604,6.55222394325919,0.212404486066126,0.0495589593497158,0.589812955423658
"843","chr8",95502528,95502728,201,"*",6.17311031917142,6.58065262776624,5.60302238307784,0.22653163543062,0.0495733592160869,0.589812955423658
"844","chr2",17700855,17701055,201,"*",5.43591941184313,5.87393980422582,4.80386268547768,0.214930279653973,0.0495865665750169,0.589812955423658
"845","chr18",61400353,61400553,201,"*",6.08018057780196,6.49491539291145,5.49582325497243,0.223607666994861,0.0496500834573781,0.589812955423658
"846","chr1",88008389,88008589,201,"*",5.76803400064277,6.19368400742622,5.16160937622653,0.219024185342783,0.0499373379089577,0.589812955423658
"847","chr12",69197131,69197331,201,"*",6.16936782562932,6.57409118675472,5.60481498868445,0.226806711557565,0.0499425263920429,0.589812955423658
