seqnames,start,end,width,strand,Conc,Conc_Pantr2KO,Conc_WT,Fold,p.value,FDR,peak,feature,feature.ranges.start,feature.ranges.end,feature.ranges.width,feature.strand,distance,insideFeature,distanceToSite,gene_name
chr6,57859754,57859954,201,*,4.376289733190925,4.871095849152075,3.617199047082349,0.19948703055981293,0.04617281403934515,0.589812955423658,25803,ENSMUSG00000077717,57859820,57859948,129,-,0,includeFeature,0,Gm25726
chr18,33463940,33464140,201,*,7.18400208113121,7.611502209054838,6.573786624695877,0.22418766272236773,0.046201696589855304,0.589812955423658,14684,ENSMUSG00000042834,33437019,33464029,27011,-,0,overlapStart,0,Nrep
chr18,33463940,33464140,201,*,7.18400208113121,7.611502209054838,6.573786624695877,0.22418766272236773,0.046201696589855304,0.589812955423658,14684,ENSMUSG00000073610,33464163,33472448,8286,+,22,upstream,22,Gm10549
chr14,58072056,58072256,201,*,5.749993818391988,6.187684003222749,5.118630132015632,0.22038919413578184,0.04624566283884741,0.589812955423658,9883,ENSMUSG00000021974,58070547,58112337,41791,+,0,inside,1508,Fgf9
chr2,49452007,49452207,201,*,6.929046167482792,7.332731048077929,6.366524366128007,0.23288694344523678,0.046286964300690396,0.589812955423658,17256,ENSMUSG00000069495,49451486,49551948,100463,+,0,inside,520,Epc2
chr2,29964407,29964607,201,*,5.974194448066473,6.3819058101088455,5.40377354924539,0.23106838355523054,0.04650728003140119,0.589812955423658,16954,ENSMUSG00000057738,29965560,30031451,65892,+,952,upstream,952,Sptan1
chr17,63500247,63500447,201,*,6.065031282935697,6.477461381623483,5.4852694886765505,0.22965903849063615,0.04651019175011605,0.589812955423658,14027,ENSMUSG00000023965,63057452,63500017,442566,-,229,upstream,229,Fbxl17
chr2,152414810,152415010,201,*,6.013064107682207,6.435142362525966,5.413916167161662,0.22572263628703634,0.04661159317281833,0.589812955423658,18565,ENSMUSG00000074682,152411955,152415027,3073,-,0,inside,16,Zcchc3
chr2,152414810,152415010,201,*,6.013064107682207,6.435142362525966,5.413916167161662,0.22572263628703634,0.04661159317281833,0.589812955423658,18565,ENSMUSG00000032680,152415587,152444330,28744,+,576,upstream,576,6820408C15Rik
chr2,152414810,152415010,201,*,6.013064107682207,6.435142362525966,5.413916167161662,0.22572263628703634,0.04661159317281833,0.589812955423658,18565,ENSMUSG00000088139,152417262,152417324,63,+,2251,upstream,2251,Gm27343
chr13,66933009,66933209,201,*,7.071814733753277,7.528580922197401,6.3995894983411175,0.21238874241865316,0.04678485968119623,0.589812955423658,8647,ENSMUSG00000021519,66906968,66933088,26121,-,0,overlapStart,0,Mterf3
chr13,66933009,66933209,201,*,7.071814733753277,7.528580922197401,6.3995894983411175,0.21238874241865316,0.04678485968119623,0.589812955423658,8647,ENSMUSG00000021518,66932830,66998401,65572,+,0,inside,178,Ptdss1
chr12,108320637,108320837,201,*,4.821934489897139,5.280470406654055,4.14583117363625,0.21130132287399164,0.04688684303511373,0.589812955423658,7626,ENSMUSG00000021259,108334377,108362231,27855,+,13539,upstream,13539,Cyp46a1
chr14,118132729,118132929,201,*,6.058549490668184,6.47893764908843,5.462825767642609,0.22566406265903574,0.04705828218535867,0.589812955423658,10407,ENSMUSG00000022130,118111911,118132765,20855,-,0,overlapStart,0,Tgds
chr14,118132729,118132929,201,*,6.058549490668184,6.47893764908843,5.462825767642609,0.22566406265903574,0.04705828218535867,0.589812955423658,10407,ENSMUSG00000022131,118137127,118164232,27106,+,4197,upstream,4197,Gpr180
chr5,143269980,143270180,201,*,5.400922489404821,5.833395394173608,4.7804440170396365,0.22088219747418433,0.04712884905984545,0.589812955423658,25052,ENSMUSG00000046658,143249697,143270022,20326,-,0,overlapStart,0,Zfp316
chr5,96162511,96162711,201,*,6.183512866985175,6.587322635711901,5.620747040873863,0.2314052040990124,0.04722511665516205,0.589812955423658,24059,ENSMUSG00000034724,96070333,96164171,93839,-,0,inside,1459,Cnot6l
chr5,96162511,96162711,201,*,6.183512866985175,6.587322635711901,5.620747040873863,0.2314052040990124,0.04722511665516205,0.589812955423658,24059,ENSMUSG00000090468,96173940,96174350,411,+,11228,upstream,11228,Gm2840
chr6,129162046,129162246,201,*,4.566406091596025,5.0529172263552775,3.8269072726361255,0.20124541966953644,0.04734761678879392,0.589812955423658,26772,ENSMUSG00000089590,129174820,129174882,63,+,12573,upstream,12573,Gm26160
chr1,66817484,66817684,201,*,6.636354065261737,7.070045725111071,6.013343667654856,0.22003461418697529,0.047380984079547196,0.589812955423658,576,ENSMUSG00000026004,66719248,66817562,98315,-,0,overlapStart,0,Kansl1l
chr16,64770921,64771121,201,*,6.116036886223136,6.533509260852539,5.52619227179996,0.22614825824483262,0.04741588692553791,0.589812955423658,12714,ENSMUSG00000059920,64751751,64771161,19411,-,0,inside,39,4930453N24Rik
chr3,146812910,146813110,201,*,6.423406354874744,6.835468917217348,5.844375387457805,0.22798428143959665,0.04743510683897833,0.589812955423658,20842,ENSMUSG00000005034,146729579,146812960,83382,-,0,overlapStart,0,Prkacb
chr11,120796375,120796575,201,*,6.249656965260581,6.65902500022541,5.675966988653481,0.22892962772142833,0.047440855436387916,0.589812955423658,6326,ENSMUSG00000025158,120780746,120784207,3462,-,12167,upstream,12167,Rfng
chr11,120796375,120796575,201,*,6.249656965260581,6.65902500022541,5.675966988653481,0.22892962772142833,0.047440855436387916,0.589812955423658,6326,ENSMUSG00000025155,120789201,120796403,7203,-,0,overlapStart,0,Dus1l
chr7,63444585,63444785,201,*,5.9961719402498606,6.418484815174031,5.396547687314862,0.22404891917073444,0.04768718695042337,0.589812955423658,27757,ENSMUSG00000097682,63344690,63444529,99840,-,55,upstream,55,4930554H23Rik
chr7,63444585,63444785,201,*,5.9961719402498606,6.418484815174031,5.396547687314862,0.22404891917073444,0.04768718695042337,0.589812955423658,27757,ENSMUSG00000033510,63444751,63759028,314278,+,0,overlapStart,0,Otud7a
chr11,90697613,90697813,201,*,5.352821011264987,5.796183277606512,4.7094840024880105,0.21507615984999434,0.04782436020521946,0.589812955423658,5475,ENSMUSG00000020541,90643465,90688366,44902,-,9246,upstream,9246,Tom1l1
chr9,77750671,77750871,201,*,6.814205965258679,7.27037056700508,6.1432955611840745,0.21050096050663064,0.048189116223264536,0.589812955423658,32152,ENSMUSG00000032350,77754535,77794485,39951,+,3663,upstream,3663,Gclc
chr11,99024227,99024427,201,*,6.361469898668745,6.7820348574054385,5.76538853766304,0.22354231815714654,0.04827376605029572,0.589812955423658,5666,ENSMUSG00000020914,98992943,99024189,31247,-,37,upstream,37,Top2a
chr11,99024227,99024427,201,*,6.361469898668745,6.7820348574054385,5.76538853766304,0.22354231815714654,0.04827376605029572,0.589812955423658,5666,ENSMUSG00000065262,99017031,99017152,122,-,7074,upstream,7074,Gm23451
chr7,6435442,6435642,201,*,6.620337982341941,7.04560671708314,6.014692731513403,0.22140472194663563,0.04852186168446701,0.589812955423658,27075,ENSMUSG00000090824,6439836,6440896,1061,+,4193,upstream,4193,Olfr1344
chr7,45739486,45739686,201,*,5.292124746643007,5.753360052024068,4.6100767751655995,0.20771035850904523,0.04868429556389938,0.589812955423658,27636,ENSMUSG00000070563,45725107,45725813,707,-,13672,upstream,13672,Spaca4
chr7,42505651,42505851,201,*,5.278189939708682,5.733891350414787,4.6082906996698565,0.21024026579918445,0.04875636735986457,0.589812955423658,27532,ENSMUSG00000092416,42473386,42505726,32341,-,0,overlapStart,0,Zfp141
chr7,12818727,12818927,201,*,6.107702070709067,6.520535377232411,5.527137878256846,0.22582596515289574,0.04879495956485184,0.589812955423658,27093,ENSMUSG00000057894,12804977,12818858,13882,-,0,overlapStart,0,Zfp329
chr9,35474337,35474537,201,*,4.501226332344395,4.978279269850954,3.783612842445059,0.20155195266129525,0.04885566176189087,0.589812955423658,31314,ENSMUSG00000065934,35474885,35475046,162,+,347,upstream,347,Gm25630
chr18,24467718,24467918,201,*,5.682075040845323,6.09128229564032,5.108702817783548,0.22706130698600296,0.04885729319994752,0.589812955423658,14620,ENSMUSG00000024273,24470861,24477765,6905,+,2942,upstream,2942,2700062C07Rik
chr9,22051949,22052149,201,*,5.977252994269671,6.37664102612601,5.4230891871712075,0.23019510181738095,0.04899464202116321,0.589812955423658,31107,ENSMUSG00000003410,22015005,22052023,37019,-,0,overlapStart,0,Elavl3
chr7,16119830,16120030,201,*,5.653939095119656,6.081028794740301,5.044565871717314,0.21949402910983173,0.04905346163551845,0.589812955423658,27123,ENSMUSG00000006021,16119895,16127516,7622,+,0,overlapStart,0,Kptn
chr7,16119830,16120030,201,*,5.653939095119656,6.081028794740301,5.044565871717314,0.21949402910983173,0.04905346163551845,0.589812955423658,27123,ENSMUSG00000030376,16130300,16160509,30210,+,10269,upstream,10269,Slc8a2
chr14,52197223,52197423,201,*,6.212197364658921,6.615977272812855,5.649489890192639,0.22839278446387198,0.04908756654709139,0.589812955423658,9757,ENSMUSG00000035726,52160419,52197239,36821,-,0,overlapStart,0,Supt16
chr14,52197223,52197423,201,*,6.212197364658921,6.615977272812855,5.649489890192639,0.22839278446387198,0.04908756654709139,0.589812955423658,9757,ENSMUSG00000097533,52197502,52213852,16351,+,78,upstream,78,Gm26590
chr11,60537513,60537713,201,*,7.188780225991832,7.602870427453165,6.6057104569103196,0.224615458632769,0.04913875406107242,0.589812955423658,4710,ENSMUSG00000042650,60536381,60558512,22132,+,0,inside,1131,Alkbh5
chr11,19925649,19925849,201,*,5.915120964444393,6.340268149836804,5.309724045792914,0.22088052599287006,0.049138814034482836,0.589812955423658,4172,ENSMUSG00000045671,19924375,20024026,99652,+,0,inside,1273,Spred2
chr19,12795970,12796170,201,*,6.781244306014169,7.179936348878415,6.22842742131831,0.23022588625772306,0.04915578095724151,0.589812955423658,15850,ENSMUSG00000024695,12763660,12796126,32467,-,0,overlapStart,0,Zfp91
chr19,12795970,12796170,201,*,6.781244306014169,7.179936348878415,6.22842742131831,0.23022588625772306,0.04915578095724151,0.589812955423658,15850,ENSMUSG00000024696,12798606,12833807,35202,+,2435,upstream,2435,Lpxn
chr16,18248844,18249044,201,*,7.65629873020293,8.095839352616656,7.02104498963861,0.21506761060464827,0.04918214004619036,0.589812955423658,12137,ENSMUSG00000060166,18220754,18235136,14383,-,13707,upstream,13707,Zdhhc8
chr16,18248844,18249044,201,*,7.65629873020293,8.095839352616656,7.02104498963861,0.21506761060464827,0.04918214004619036,0.589812955423658,12137,ENSMUSG00000005732,18239784,18248732,8949,-,111,upstream,111,Ranbp1
chr16,18248844,18249044,201,*,7.65629873020293,8.095839352616656,7.02104498963861,0.21506761060464827,0.04918214004619036,0.589812955423658,12137,ENSMUSG00000080364,18240717,18240842,126,-,8001,upstream,8001,Gm25777
chr16,18248844,18249044,201,*,7.65629873020293,8.095839352616656,7.02104498963861,0.21506761060464827,0.04918214004619036,0.589812955423658,12137,ENSMUSG00000022721,18248679,18254772,6094,+,0,inside,164,Trmt2a
chr5,93206732,93206932,201,*,6.735679859497193,7.143391513121543,6.165258386284672,0.2266392213900931,0.049345919722434815,0.589812955423658,24057,ENSMUSG00000063015,93181933,93206495,24563,-,236,upstream,236,Ccni
chr5,93206732,93206932,201,*,6.735679859497193,7.143391513121543,6.165258386284672,0.2266392213900931,0.049345919722434815,0.589812955423658,24057,ENSMUSG00000029384,93206518,93213475,6958,+,0,inside,213,2010109A12Rik
chr6,50261690,50261890,201,*,5.840277752215511,6.295611493726828,5.171180413187127,0.20922173384349946,0.04936322794546045,0.589812955423658,25650,ENSMUSG00000029821,50189369,50263862,74494,-,0,inside,1971,Dfna5
chr8,36457981,36458181,201,*,5.283761672587131,5.726545351718723,4.641652741853388,0.21339322698623756,0.049546070377757837,0.589812955423658,29566,ENSMUSG00000039620,36457548,36514320,56773,+,0,inside,432,6430573F11Rik
chr8,95502528,95502728,201,*,6.173110319171422,6.580652627766237,5.603022383077843,0.22653163543062022,0.049573359216086875,0.589812955423658,30358,ENSMUSG00000046707,95446096,95488820,42725,-,13707,upstream,13707,Csnk2a2
chr18,61400353,61400553,201,*,6.080180577801959,6.4949153929114525,5.4958232549724295,0.22360766699486098,0.04965008345737813,0.589812955423658,15153,ENSMUSG00000033871,61298136,61400431,102296,-,0,overlapStart,0,Ppargc1b
chr1,88008389,88008589,201,*,5.768034000642773,6.193684007426216,5.161609376226532,0.21902418534278256,0.04993733790895765,0.589812955423658,889,ENSMUSG00000005501,87945119,88008551,63433,-,0,overlapStart,0,Usp40
chr1,88008389,88008589,201,*,5.768034000642773,6.193684007426216,5.161609376226532,0.21902418534278256,0.04993733790895765,0.589812955423658,889,ENSMUSG00000095942,88015924,88016033,110,+,7334,upstream,7334,Gm25198
chr1,88008389,88008589,201,*,5.768034000642773,6.193684007426216,5.161609376226532,0.21902418534278256,0.04993733790895765,0.589812955423658,889,ENSMUSG00000084021,88022381,88023962,1582,+,13791,upstream,13791,Gm5832
chr12,69197131,69197331,201,*,6.169367825629322,6.574091186754718,5.604814988684447,0.2268067115575646,0.04994252639204294,0.589812955423658,6971,ENSMUSG00000049751,69182731,69184083,1353,-,13047,upstream,13047,Rpl36al
chr12,69197131,69197331,201,*,6.169367825629322,6.574091186754718,5.604814988684447,0.2268067115575646,0.04994252639204294,0.589812955423658,6971,ENSMUSG00000020973,69189087,69198429,9343,-,0,inside,1097,Dnaaf2
chr12,69197131,69197331,201,*,6.169367825629322,6.574091186754718,5.604814988684447,0.2268067115575646,0.04994252639204294,0.589812955423658,6971,ENSMUSG00000097061,69197211,69199868,2658,+,0,overlapStart,0,9330151L19Rik
