"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016584","GO:0016584","nucleosome positioning","2/172","15/29008",0.00348860975707752,0.0165839135467043,0.0106261463731878,"Prdm9/Ctcf",2
"GO:0021548","GO:0021548","pons development","2/172","15/29008",0.00348860975707752,0.0165839135467043,0.0106261463731878,"Atf2/Ascl1",2
"GO:0021781","GO:0021781","glial cell fate commitment","2/172","15/29008",0.00348860975707752,0.0165839135467043,0.0106261463731878,"Olig2/Ascl1",2
"GO:0032933","GO:0032933","SREBP signaling pathway","2/172","15/29008",0.00348860975707752,0.0165839135467043,0.0106261463731878,"Srebf2/Srebf1",2
"GO:0061029","GO:0061029","eyelid development in camera-type eye","2/172","15/29008",0.00348860975707752,0.0165839135467043,0.0106261463731878,"Jun/Sox11",2
"GO:0072074","GO:0072074","kidney mesenchyme development","2/172","15/29008",0.00348860975707752,0.0165839135467043,0.0106261463731878,"Wt1/Myc",2
"GO:1904177","GO:1904177","regulation of adipose tissue development","2/172","15/29008",0.00348860975707752,0.0165839135467043,0.0106261463731878,"Klf7/Spi1",2
"GO:0002244","GO:0002244","hematopoietic progenitor cell differentiation","5/172","170/29008",0.00351283213817181,0.0166061155622667,0.0106403723197041,"Atf7/Spi1/Atf2/Hes1/Foxc1",5
"GO:0018394","GO:0018394","peptidyl-lysine acetylation","5/172","170/29008",0.00351283213817181,0.0166061155622667,0.0106403723197041,"Klf15/Spi1/Atf2/Ctcf/Foxp3",5
"GO:1903531","GO:1903531","negative regulation of secretion by cell","5/172","170/29008",0.00351283213817181,0.0166061155622667,0.0106403723197041,"Klf7/Spi1/Pou5f1/Foxf1/Srebf1",5
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","4/172","105/29008",0.00358393868922226,0.0169108810743302,0.0108356508908065,"Egr1/Jun/Myc/Foxp1",4
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","4/172","106/29008",0.00370753438603151,0.017461733115727,0.0111886094614941,"Creb1/Mlxipl/Srebf2/Srebf1",4
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis","3/172","53/29008",0.00386095134241487,0.0180508330650882,0.0115660753879005,"Klf4/Egr3/Foxc2",3
"GO:0014014","GO:0014014","negative regulation of gliogenesis","3/172","53/29008",0.00386095134241487,0.0180508330650882,0.0115660753879005,"Hes1/Sox11/Mycn",3
"GO:0038066","GO:0038066","p38MAPK cascade","3/172","53/29008",0.00386095134241487,0.0180508330650882,0.0115660753879005,"Atf7/Spi1/Atf2",3
"GO:0060412","GO:0060412","ventricular septum morphogenesis","3/172","53/29008",0.00386095134241487,0.0180508330650882,0.0115660753879005,"Hes1/Sox11/Hey1",3
"GO:0031058","GO:0031058","positive regulation of histone modification","4/172","108/29008",0.00396333830551416,0.018266028340199,0.0117039618093236,"Jdp2/Prdm9/Foxp3/Srebf1",4
"GO:0060349","GO:0060349","bone morphogenesis","4/172","108/29008",0.00396333830551416,0.018266028340199,0.0117039618093236,"Sp5/Atf2/Hoxd11/Foxc1",4
"GO:0007638","GO:0007638","mechanosensory behavior","2/172","16/29008",0.0039714990975158,0.018266028340199,0.0117039618093236,"Etv1/Foxp2",2
"GO:0010454","GO:0010454","negative regulation of cell fate commitment","2/172","16/29008",0.0039714990975158,0.018266028340199,0.0117039618093236,"Spdef/Hes1",2
"GO:0043584","GO:0043584","nose development","2/172","16/29008",0.0039714990975158,0.018266028340199,0.0117039618093236,"Pou2f1/Ascl1",2
"GO:0051151","GO:0051151","negative regulation of smooth muscle cell differentiation","2/172","16/29008",0.0039714990975158,0.018266028340199,0.0117039618093236,"Nfatc3/Foxo4",2
"GO:0071501","GO:0071501","cellular response to sterol depletion","2/172","16/29008",0.0039714990975158,0.018266028340199,0.0117039618093236,"Srebf2/Srebf1",2
"GO:0090128","GO:0090128","regulation of synapse maturation","2/172","16/29008",0.0039714990975158,0.018266028340199,0.0117039618093236,"Neurod2/Nfatc4",2
"GO:1902337","GO:1902337","regulation of apoptotic process involved in morphogenesis","2/172","16/29008",0.0039714990975158,0.018266028340199,0.0117039618093236,"Foxc2/Foxc1",2
"GO:0003012","GO:0003012","muscle system process","8/172","425/29008",0.00398816892883925,0.0183096476228512,0.011731910874594,"Klf15/Klf4/Foxo1/Foxp1/Yy1/Mef2a/Foxo3/Nfatc3",8
"GO:0045787","GO:0045787","positive regulation of cell cycle","7/172","336/29008",0.00403688635180741,0.0184999755834627,0.0118538635586015,"Prdm9/Hes1/Myc/Ascl1/Sox15/Meis2/Hoxa13",7
"GO:0035272","GO:0035272","exocrine system development","3/172","54/29008",0.0040704454130669,0.0185869084453306,0.0119095658095958,"Nfib/Ptf1a/Foxc1",3
"GO:0090311","GO:0090311","regulation of protein deacetylation","3/172","54/29008",0.0040704454130669,0.0185869084453306,0.0119095658095958,"Jdp2/Foxp3/Srebf1",3
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","4/172","109/29008",0.00409560825701169,0.0186683539156812,0.0119617520132287,"Sp1/Ets1/Foxp1/Foxc2",4
"GO:0009612","GO:0009612","response to mechanical stimulus","5/172","177/29008",0.00416854366528572,0.01896687367705,0.0121530286181544,"Fos/Etv1/Jun/Myc/Foxp2",5
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","6/172","254/29008",0.00418321797119223,0.0189997137087305,0.0121740708759155,"Creb3l4/Atf3/Jun/Creb3/Creb3l2/Bhlha15",6
"GO:0030518","GO:0030518","intracellular steroid hormone receptor signaling pathway","4/172","110/29008",0.00423083100397487,0.0191817747297651,0.0122907265165106,"Klf9/Zbtb7a/Arntl/Foxp1",4
"GO:0090257","GO:0090257","regulation of muscle system process","6/172","255/29008",0.00426345487536361,0.0192298956620801,0.0123215600148253,"Klf4/Foxo1/Foxp1/Yy1/Mef2a/Foxo3",6
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","5/172","178/29008",0.00426887328507093,0.0192298956620801,0.0123215600148253,"Egr1/Klf4/Jun/Myc/Foxp1",5
"GO:0042491","GO:0042491","inner ear auditory receptor cell differentiation","3/172","55/29008",0.00428672713346212,0.0192298956620801,0.0123215600148253,"Hes1/Mycn/Hey1",3
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation","3/172","55/29008",0.00428672713346212,0.0192298956620801,0.0123215600148253,"Hes1/Olig2/Egr2",3
"GO:0048546","GO:0048546","digestive tract morphogenesis","3/172","55/29008",0.00428672713346212,0.0192298956620801,0.0123215600148253,"Sox11/Foxf1/Hoxa13",3
"GO:0055010","GO:0055010","ventricular cardiac muscle tissue morphogenesis","3/172","55/29008",0.00428672713346212,0.0192298956620801,0.0123215600148253,"Foxc2/Hey1/Foxc1",3
"GO:0048144","GO:0048144","fibroblast proliferation","4/172","111/29008",0.00436903687768851,0.0195646853503521,0.0125360765836553,"Sp2/Jun/Creb1/Myc",4
"GO:0046631","GO:0046631","alpha-beta T cell activation","5/172","180/29008",0.00447468408904851,0.0197307648898235,0.0126424920863076,"Elf4/Ikzf1/Atf2/Foxp3/Foxp1",5
"GO:0006007","GO:0006007","glucose catabolic process","2/172","17/29008",0.00448356078147873,0.0197307648898235,0.0126424920863076,"Foxk2/Foxk1",2
"GO:0006991","GO:0006991","response to sterol depletion","2/172","17/29008",0.00448356078147873,0.0197307648898235,0.0126424920863076,"Srebf2/Srebf1",2
"GO:0060644","GO:0060644","mammary gland epithelial cell differentiation","2/172","17/29008",0.00448356078147873,0.0197307648898235,0.0126424920863076,"Foxf1/Elf5",2
"GO:0060766","GO:0060766","negative regulation of androgen receptor signaling pathway","2/172","17/29008",0.00448356078147873,0.0197307648898235,0.0126424920863076,"Zbtb7a/Foxp1",2
"GO:0061615","GO:0061615","glycolytic process through fructose-6-phosphate","2/172","17/29008",0.00448356078147873,0.0197307648898235,0.0126424920863076,"Foxk2/Foxk1",2
"GO:0071498","GO:0071498","cellular response to fluid shear stress","2/172","17/29008",0.00448356078147873,0.0197307648898235,0.0126424920863076,"Klf2/Klf4",2
"GO:0072234","GO:0072234","metanephric nephron tubule development","2/172","17/29008",0.00448356078147873,0.0197307648898235,0.0126424920863076,"Hes1/Pou3f3",2
"GO:0090205","GO:0090205","positive regulation of cholesterol metabolic process","2/172","17/29008",0.00448356078147873,0.0197307648898235,0.0126424920863076,"Srebf2/Srebf1",2
"GO:0090336","GO:0090336","positive regulation of brown fat cell differentiation","2/172","17/29008",0.00448356078147873,0.0197307648898235,0.0126424920863076,"Tfe3/Rreb1",2
"GO:0043536","GO:0043536","positive regulation of blood vessel endothelial cell migration","3/172","56/29008",0.00450986034232052,0.0197781827060803,0.0126728750628483,"Sp1/Ets1/Foxc2",3
"GO:0048538","GO:0048538","thymus development","3/172","56/29008",0.00450986034232052,0.0197781827060803,0.0126728750628483,"Ikzf1/Hes1/Nfatc3",3
"GO:0010506","GO:0010506","regulation of autophagy","6/172","259/29008",0.00459582006860333,0.0201205318467376,0.0128922353525118,"Tfeb/Foxo1/Foxk2/Srebf1/Foxo3/Foxk1",6
"GO:0055017","GO:0055017","cardiac muscle tissue growth","4/172","113/29008",0.00465451822691329,0.0203425599351202,0.0130344999005913,"Foxp1/Yy1/Foxc2/Foxc1",4
"GO:0035601","GO:0035601","protein deacylation","4/172","114/29008",0.00480185325072868,0.0208790479229636,0.0133782547007009,"Jdp2/Elk4/Foxp3/Srebf1",4
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","4/172","114/29008",0.00480185325072868,0.0208790479229636,0.0133782547007009,"Sp1/Jun/Pou2f3/Tfap4",4
"GO:0098732","GO:0098732","macromolecule deacylation","4/172","114/29008",0.00480185325072868,0.0208790479229636,0.0133782547007009,"Jdp2/Elk4/Foxp3/Srebf1",4
"GO:0048659","GO:0048659","smooth muscle cell proliferation","5/172","184/29008",0.00490735509957789,0.0213014323572819,0.013648897622963,"Egr1/Klf4/Jun/Myc/Foxp1",5
"GO:0002062","GO:0002062","chondrocyte differentiation","4/172","115/29008",0.0049522904910204,0.0214084663532776,0.0137174796802171,"Atf2/Hoxd11/Nfib/Creb3l2",4
"GO:0035065","GO:0035065","regulation of histone acetylation","3/172","58/29008",0.00497692731356693,0.0214084663532776,0.0137174796802171,"Spi1/Ctcf/Foxp3",3
"GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","3/172","58/29008",0.00497692731356693,0.0214084663532776,0.0137174796802171,"Zbtb7a/Mlxipl/Myc",3
"GO:0045599","GO:0045599","negative regulation of fat cell differentiation","3/172","58/29008",0.00497692731356693,0.0214084663532776,0.0137174796802171,"Jdp2/Arntl/Foxo1",3
"GO:0007612","GO:0007612","learning","5/172","185/29008",0.00502000011439778,0.0214084663532776,0.0137174796802171,"Jun/Creb1/Foxp2/Meis2/Neurod2",5
"GO:0000083","GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle","2/172","18/29008",0.00502443598087127,0.0214084663532776,0.0137174796802171,"Klf11/E2f6",2
"GO:0002076","GO:0002076","osteoblast development","2/172","18/29008",0.00502443598087127,0.0214084663532776,0.0137174796802171,"Jund/Hey1",2
"GO:0010470","GO:0010470","regulation of gastrulation","2/172","18/29008",0.00502443598087127,0.0214084663532776,0.0137174796802171,"Foxa2/Lhx1",2
"GO:0021783","GO:0021783","preganglionic parasympathetic fiber development","2/172","18/29008",0.00502443598087127,0.0214084663532776,0.0137174796802171,"Hes1/Egr2",2
"GO:0060253","GO:0060253","negative regulation of glial cell proliferation","2/172","18/29008",0.00502443598087127,0.0214084663532776,0.0137174796802171,"Hes1/Sox11",2
"GO:0060576","GO:0060576","intestinal epithelial cell development","2/172","18/29008",0.00502443598087127,0.0214084663532776,0.0137174796802171,"Klf5/Spdef",2
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","6/172","264/29008",0.00503768042585128,0.021429064649531,0.0137306780432218,"Sp1/Foxo1/Srebf1/Foxc2/Foxo4/Usf1",6
"GO:0019218","GO:0019218","regulation of steroid metabolic process","4/172","116/29008",0.00510585914415706,0.021682881832187,0.01389331146068,"Egr1/Srebf2/Foxa2/Srebf1",4
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","5/172","186/29008",0.0051344674348993,0.0217319319337598,0.0139247403244078,"Fos/Zbtb7a/Spi1/Jun/Creb1",5
"GO:0035051","GO:0035051","cardiocyte differentiation","5/172","186/29008",0.0051344674348993,0.0217319319337598,0.0139247403244078,"Wt1/Hes1/Foxp1/Yy1/Mef2a",5
"GO:0003170","GO:0003170","heart valve development","3/172","59/29008",0.00522097955994272,0.0220249270177716,0.0141124769910616,"Erg/Zbtb14/Hey1",3
"GO:0060443","GO:0060443","mammary gland morphogenesis","3/172","59/29008",0.00522097955994272,0.0220249270177716,0.0141124769910616,"Etv5/Etv4/Elf3",3
"GO:0043401","GO:0043401","steroid hormone mediated signaling pathway","4/172","117/29008",0.00526258816953962,0.0221637597619619,0.0142014341034466,"Klf9/Zbtb7a/Arntl/Foxp1",4
"GO:0050890","GO:0050890","cognition","7/172","354/29008",0.00534466767139549,0.0224722990539863,0.0143991307249165,"Egr1/Jun/Creb1/Foxp2/Meis2/Neurod2/Nfatc4",7
"GO:0001659","GO:0001659","temperature homeostasis","5/172","188/29008",0.00536893150672058,0.0225371292901549,0.014440670713472,"Egr1/Tfe3/Arntl/Foxc2/Hoxc10",5
"GO:0021782","GO:0021782","glial cell development","4/172","119/29008",0.00558564197127396,0.0231754854465486,0.0148496975657262,"Pou3f1/Pou3f2/Sox11/Ascl1",4
"GO:0035067","GO:0035067","negative regulation of histone acetylation","2/172","19/29008",0.00559376905401388,0.0231754854465486,0.0148496975657262,"Spi1/Foxp3",2
"GO:0045540","GO:0045540","regulation of cholesterol biosynthetic process","2/172","19/29008",0.00559376905401388,0.0231754854465486,0.0148496975657262,"Srebf2/Srebf1",2
"GO:0045821","GO:0045821","positive regulation of glycolytic process","2/172","19/29008",0.00559376905401388,0.0231754854465486,0.0148496975657262,"Mlxipl/Myc",2
"GO:0060707","GO:0060707","trophoblast giant cell differentiation","2/172","19/29008",0.00559376905401388,0.0231754854465486,0.0148496975657262,"Erf/Sox15",2
"GO:0097284","GO:0097284","hepatocyte apoptotic process","2/172","19/29008",0.00559376905401388,0.0231754854465486,0.0148496975657262,"Atf7/Atf2",2
"GO:0106118","GO:0106118","regulation of sterol biosynthetic process","2/172","19/29008",0.00559376905401388,0.0231754854465486,0.0148496975657262,"Srebf2/Srebf1",2
"GO:2000678","GO:2000678","negative regulation of transcription regulatory region DNA binding","2/172","19/29008",0.00559376905401388,0.0231754854465486,0.0148496975657262,"Sox11/Hey1",2
"GO:0035315","GO:0035315","hair cell differentiation","3/172","61/29008",0.00573040435694539,0.0236646196134471,0.0151631103943057,"Hes1/Mycn/Hey1",3
"GO:0042698","GO:0042698","ovulation cycle","3/172","61/29008",0.00573040435694539,0.0236646196134471,0.0151631103943057,"Egr1/Sohlh2/Foxo3",3
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation","4/172","120/29008",0.00575202345411238,0.0237048920454795,0.0151889149642811,"Foxo1/Foxo3/Ascl1/Lhx1",4
"GO:0051962","GO:0051962","positive regulation of nervous system development","7/172","359/29008",0.00575876302046775,0.0237048920454795,0.0151889149642811,"Etv5/Hes1/Sox11/Myc/Olig2/Ascl1/Egr2",7
"GO:0021872","GO:0021872","forebrain generation of neurons","3/172","62/29008",0.0059958847496133,0.024601472370394,0.0157633990111878,"Hes1/Pou3f4/Ascl1",3
"GO:0045995","GO:0045995","regulation of embryonic development","3/172","62/29008",0.0059958847496133,0.024601472370394,0.0157633990111878,"Hes1/Foxa2/Lhx1",3
"GO:0032259","GO:0032259","methylation","7/172","363/29008",0.00610698093532109,0.0250170215807044,0.0160296622621138,"Spi1/Wt1/Prdm9/Ctcf/Myc/Ctcfl/Prdm15",7
"GO:0006349","GO:0006349","regulation of gene expression by genetic imprinting","2/172","20/29008",0.00619120752083279,0.0250399948620348,0.0160443823973461,"Ctcf/Ctcfl",2
"GO:0033151","GO:0033151","V(D)J recombination","2/172","20/29008",0.00619120752083279,0.0250399948620348,0.0160443823973461,"Foxp1/Yy1",2
"GO:0033599","GO:0033599","regulation of mammary gland epithelial cell proliferation","2/172","20/29008",0.00619120752083279,0.0250399948620348,0.0160443823973461,"Etv4/Rreb1",2
"GO:0048311","GO:0048311","mitochondrion distribution","2/172","20/29008",0.00619120752083279,0.0250399948620348,0.0160443823973461,"Mef2a/Bhlha15",2
"GO:0048557","GO:0048557","embryonic digestive tract morphogenesis","2/172","20/29008",0.00619120752083279,0.0250399948620348,0.0160443823973461,"Sox11/Foxf1",2
"GO:0072087","GO:0072087","renal vesicle development","2/172","20/29008",0.00619120752083279,0.0250399948620348,0.0160443823973461,"Hey1/Lhx1",2
"GO:0072189","GO:0072189","ureter development","2/172","20/29008",0.00619120752083279,0.0250399948620348,0.0160443823973461,"Foxf1/Lhx1",2
"GO:0072243","GO:0072243","metanephric nephron epithelium development","2/172","20/29008",0.00619120752083279,0.0250399948620348,0.0160443823973461,"Hes1/Pou3f3",2
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","6/172","276/29008",0.00622464755382733,0.0251353438465167,0.0161054772808177,"Egr1/Atf2/Jun/Foxo3/Ascl1/Nfatc4",6
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","3/172","63/29008",0.00626861282609357,0.0252023774939024,0.0161484291056112,"Egr1/Myc/Foxo4",3
"GO:0002040","GO:0002040","sprouting angiogenesis","4/172","123/29008",0.00627092124455813,0.0252023774939024,0.0161484291056112,"Klf2/Klf4/Egr3/Foxc2",4
"GO:0040029","GO:0040029","regulation of gene expression, epigenetic","4/172","123/29008",0.00627092124455813,0.0252023774939024,0.0161484291056112,"Klf2/Spi1/Ctcf/Ctcfl",4
"GO:0045786","GO:0045786","negative regulation of cell cycle","7/172","367/29008",0.00647070232245017,0.0259643299489812,0.0166366503143311,"Klf4/Ets1/Atf2/Tfap4/Foxo4/Foxc1/Foxk1",7
"GO:0007584","GO:0007584","response to nutrient","3/172","64/29008",0.00654863823160497,0.0262357393303922,0.0168105559371389,"Usf2/Foxa2/Usf1",3
"GO:0051048","GO:0051048","negative regulation of secretion","5/172","199/29008",0.00679543133308768,0.0269692428469089,0.017280548482011,"Klf7/Spi1/Pou5f1/Foxf1/Srebf1",5
"GO:0001946","GO:0001946","lymphangiogenesis","2/172","21/29008",0.00681640203822973,0.0269692428469089,0.017280548482011,"Foxc2/Foxc1",2
"GO:0021516","GO:0021516","dorsal spinal cord development","2/172","21/29008",0.00681640203822973,0.0269692428469089,0.017280548482011,"Ascl1/Lhx1",2
"GO:0035994","GO:0035994","response to muscle stretch","2/172","21/29008",0.00681640203822973,0.0269692428469089,0.017280548482011,"Fos/Jun",2
"GO:0045606","GO:0045606","positive regulation of epidermal cell differentiation","2/172","21/29008",0.00681640203822973,0.0269692428469089,0.017280548482011,"Etv4/Foxc1",2
"GO:0050872","GO:0050872","white fat cell differentiation","2/172","21/29008",0.00681640203822973,0.0269692428469089,0.017280548482011,"Creb5/Atf2",2
"GO:0071398","GO:0071398","cellular response to fatty acid","2/172","21/29008",0.00681640203822973,0.0269692428469089,0.017280548482011,"Foxp1/Nfatc4",2
"GO:1903209","GO:1903209","positive regulation of oxidative stress-induced cell death","2/172","21/29008",0.00681640203822973,0.0269692428469089,0.017280548482011,"Foxp1/Foxo3",2
"GO:0003229","GO:0003229","ventricular cardiac muscle tissue development","3/172","65/29008",0.0068360089423377,0.027004884938103,0.0173033861600421,"Foxc2/Hey1/Foxc1",3
"GO:0044706","GO:0044706","multi-multicellular organism process","5/172","200/29008",0.00693703361217441,0.0273615505322297,0.017531919720519,"Sp3/Sp1/Junb/Klf9/Arntl",5
"GO:0008286","GO:0008286","insulin receptor signaling pathway","4/172","127/29008",0.00700989459264776,0.0276062000341058,0.0176886789444345,"Foxo1/Srebf1/Foxc2/Foxo4",4
"GO:0048286","GO:0048286","lung alveolus development","3/172","66/29008",0.00713077128802677,0.0279526234490649,0.0179106498262826,"Creb1/Foxp2/Foxf1",3
"GO:0060038","GO:0060038","cardiac muscle cell proliferation","3/172","66/29008",0.00713077128802677,0.0279526234490649,0.0179106498262826,"Foxp1/Foxc2/Foxc1",3
"GO:0060350","GO:0060350","endochondral bone morphogenesis","3/172","66/29008",0.00713077128802677,0.0279526234490649,0.0179106498262826,"Atf2/Hoxd11/Foxc1",3
"GO:0030216","GO:0030216","keratinocyte differentiation","4/172","128/29008",0.00720322833498319,0.0281500395667748,0.0180371442485614,"Etv4/Pou3f1/Pou2f3/Foxc1",4
"GO:0042752","GO:0042752","regulation of circadian rhythm","4/172","128/29008",0.00720322833498319,0.0281500395667748,0.0180371442485614,"Klf10/Creb1/Arntl/Bhlhe40",4
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","5/172","202/29008",0.00722640975226793,0.028197384454485,0.0180674804961192,"Egr1/Creb1/Mlxipl/Srebf2/Srebf1",5
"GO:0030072","GO:0030072","peptide hormone secretion","6/172","285/29008",0.00723986141272842,0.0282066771859817,0.0180734348159372,"Klf7/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",6
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","4/172","129/29008",0.00740005043926897,0.0287867610981028,0.0184451237144334,"Ikzf1/Atf2/Foxp3/Foxp1",4
"GO:0008356","GO:0008356","asymmetric cell division","2/172","22/29008",0.0074690063756299,0.0287912681469062,0.0184480116069782,"Etv5/Pou5f1",2
"GO:0048339","GO:0048339","paraxial mesoderm development","2/172","22/29008",0.0074690063756299,0.0287912681469062,0.0184480116069782,"Foxc2/Foxc1",2
"GO:0051602","GO:0051602","response to electrical stimulus","2/172","22/29008",0.0074690063756299,0.0287912681469062,0.0184480116069782,"Nrf1/Neurod2",2
"GO:0060252","GO:0060252","positive regulation of glial cell proliferation","2/172","22/29008",0.0074690063756299,0.0287912681469062,0.0184480116069782,"Etv5/Myc",2
"GO:0071625","GO:0071625","vocalization behavior","2/172","22/29008",0.0074690063756299,0.0287912681469062,0.0184480116069782,"Foxp2/Foxp1",2
"GO:0072170","GO:0072170","metanephric tubule development","2/172","22/29008",0.0074690063756299,0.0287912681469062,0.0184480116069782,"Hes1/Pou3f3",2
"GO:0016447","GO:0016447","somatic recombination of immunoglobulin gene segments","3/172","68/29008",0.0077426481047504,0.0297560593829623,0.0190662018106976,"Foxp3/Foxp1/Yy1",3
"GO:0035904","GO:0035904","aorta development","3/172","68/29008",0.0077426481047504,0.0297560593829623,0.0190662018106976,"Hes1/Hey1/Egr2",3
"GO:0010906","GO:0010906","regulation of glucose metabolic process","4/172","131/29008",0.0078042619765591,0.0299026458891317,0.0191601271478325,"Foxo1/Foxk2/Foxa2/Foxk1",4
"GO:0035821","GO:0035821","modulation of process of other organism","4/172","131/29008",0.0078042619765591,0.0299026458891317,0.0191601271478325,"Sp1/Jun/Pou2f3/Tfap4",4
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","4/172","132/29008",0.00801170184795304,0.0306513758387152,0.0196398760331518,"Etv5/Wt1/Hoxd11/Lhx1",4
"GO:0006338","GO:0006338","chromatin remodeling","5/172","208/29008",0.00814497731132348,0.0309892984948081,0.0198564000518249,"Klf1/Zbtb7a/Prdm9/Ctcf/Myc",5
"GO:0003323","GO:0003323","type B pancreatic cell development","2/172","23/29008",0.008148677390707,0.0309892984948081,0.0198564000518249,"Arntl/Rfx3",2
"GO:0030539","GO:0030539","male genitalia development","2/172","23/29008",0.008148677390707,0.0309892984948081,0.0198564000518249,"Wt1/Hoxa13",2
"GO:0031065","GO:0031065","positive regulation of histone deacetylation","2/172","23/29008",0.008148677390707,0.0309892984948081,0.0198564000518249,"Jdp2/Srebf1",2
"GO:0002790","GO:0002790","peptide secretion","6/172","293/29008",0.00823842027893085,0.0312838969757314,0.0200451640954141,"Klf7/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",6
"GO:0046324","GO:0046324","regulation of glucose import","3/172","70/29008",0.00838460723374239,0.0317916357612732,0.0203704978376166,"Klf15/Myc/Mef2a",3
"GO:0014902","GO:0014902","myotube differentiation","4/172","134/29008",0.00843737382343204,0.0319441731086253,0.0204682361775914,"Klf5/Bhlhe41/Nfatc3/Bhlha15",4
"GO:0051052","GO:0051052","regulation of DNA metabolic process","7/172","388/29008",0.00865088730987952,0.0327039478717701,0.0209550620297097,"Klf4/Spi1/Wt1/Prdm9/Foxp3/Myc/Tfdp1",7
"GO:0002320","GO:0002320","lymphoid progenitor cell differentiation","2/172","24/29008",0.00885507500528392,0.0330831834508261,0.0211980573131585,"Spi1/Hes1",2
"GO:0010842","GO:0010842","retina layer formation","2/172","24/29008",0.00885507500528392,0.0330831834508261,0.0211980573131585,"Ptf1a/Lhx1",2
"GO:0032352","GO:0032352","positive regulation of hormone metabolic process","2/172","24/29008",0.00885507500528392,0.0330831834508261,0.0211980573131585,"Egr1/Arnt",2
"GO:0034405","GO:0034405","response to fluid shear stress","2/172","24/29008",0.00885507500528392,0.0330831834508261,0.0211980573131585,"Klf2/Klf4",2
"GO:0036303","GO:0036303","lymph vessel morphogenesis","2/172","24/29008",0.00885507500528392,0.0330831834508261,0.0211980573131585,"Foxc2/Foxc1",2
"GO:0040019","GO:0040019","positive regulation of embryonic development","2/172","24/29008",0.00885507500528392,0.0330831834508261,0.0211980573131585,"Foxa2/Lhx1",2
"GO:0048485","GO:0048485","sympathetic nervous system development","2/172","24/29008",0.00885507500528392,0.0330831834508261,0.0211980573131585,"Sox11/Ascl1",2
"GO:0090335","GO:0090335","regulation of brown fat cell differentiation","2/172","24/29008",0.00885507500528392,0.0330831834508261,0.0211980573131585,"Tfe3/Rreb1",2
"GO:0050708","GO:0050708","regulation of protein secretion","6/172","298/29008",0.00891069740439294,0.0332422503461101,0.0212999794624543,"Klf7/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",6
"GO:0055008","GO:0055008","cardiac muscle tissue morphogenesis","3/172","72/29008",0.00905696228967262,0.0336892553490304,0.0215863980196423,"Foxc2/Hey1/Foxc1",3
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium","3/172","72/29008",0.00905696228967262,0.0336892553490304,0.0215863980196423,"Etv5/Foxp1/Lhx1",3
"GO:0002082","GO:0002082","regulation of oxidative phosphorylation","2/172","25/29008",0.00958786218140818,0.0352523417579048,0.0225879459912874,"Mlxipl/Myc",2
"GO:0019674","GO:0019674","NAD metabolic process","2/172","25/29008",0.00958786218140818,0.0352523417579048,0.0225879459912874,"Foxk2/Foxk1",2
"GO:0021544","GO:0021544","subpallium development","2/172","25/29008",0.00958786218140818,0.0352523417579048,0.0225879459912874,"Foxp2/Ascl1",2
"GO:0045684","GO:0045684","positive regulation of epidermis development","2/172","25/29008",0.00958786218140818,0.0352523417579048,0.0225879459912874,"Etv4/Foxc1",2
"GO:0060216","GO:0060216","definitive hemopoiesis","2/172","25/29008",0.00958786218140818,0.0352523417579048,0.0225879459912874,"Sp3/Sp1",2
"GO:0060575","GO:0060575","intestinal epithelial cell differentiation","2/172","25/29008",0.00958786218140818,0.0352523417579048,0.0225879459912874,"Klf5/Spdef",2
"GO:0072207","GO:0072207","metanephric epithelium development","2/172","25/29008",0.00958786218140818,0.0352523417579048,0.0225879459912874,"Hes1/Pou3f3",2
"GO:2000679","GO:2000679","positive regulation of transcription regulatory region DNA binding","2/172","25/29008",0.00958786218140818,0.0352523417579048,0.0225879459912874,"Klf4/Foxc1",2
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","4/172","140/29008",0.00980245817353393,0.0359894285679603,0.0230602345323087,"Fos/Jun/Foxp1/Foxo3",4
"GO:0007492","GO:0007492","endoderm development","3/172","75/29008",0.0101231137431915,0.0370067343151392,0.0237120734209621,"Pou5f1/Foxa2/Lhx1",3
